식품인증업소 관리 일련번호,업소번호,업소 명,자치구 코드,자치구 명,업종 코드,업종 명,업태 코드,업태 명,업주 명,식품인증구분,식품인증 구분명,인증일자,사용여부,지도표시여부,식품인증업소 등급,지도 Y좌표,지도 X좌표,전화번호,도로명상세주소,도로명주소코드,도로명주소,허가번호,최초작성일자,최종수정일자,업소인증메뉴,교부번호,인증여부
12865,,한살림 가양매장,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5577788,126.8607512,02-3661-7400,,,서울특별시 강서구 양천로 556 1층,,40:18.0,40:18.0,,,N
12840,,에코생협 화곡점,3150000,강서구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5478529,126.8334256,02-2692-7117,,,서울특별시 강서구 강서로45길 49,,40:18.0,40:18.0,,,N
12879,,한살림 목동매장,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5321179,126.8767892,02-2653-6026,,,서울특별시 양천구 목동동로 339 목동트윈빌 상가 1층,,40:18.0,40:18.0,,,N
12896,,한살림 신정매장,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.515523,126.860093,02-2645-3388,,,서울특별시 양천구 목동서로 397 대림아크로빌B동 112호,,40:18.0,40:18.0,,,N
12905,,한살림 오목교매장,3140000,양천구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5246037,126.8692882,02-2653-7300,,,서울특별시 양천구 목동서로 256 1층,,40:18.0,40:18.0,,,N
12885,,한살림 보라매매장,3180000,영등포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4944135,126.9069938,02-844-7200,,,서울특별시 영등포구 신길로 29,,40:18.0,40:18.0,,,N
12903,,한살림 여의도매장,3180000,영등포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5174217,126.9271557,02-783-3600,,,서울특별시 영등포구 여의동로 97 1층 101호,,40:18.0,40:18.0,,,N
12880,,한살림 문래매장,3180000,영등포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5176486,126.8960443,02-2631-4200,,,"서울특별시 영등포구 당산로 34 로데오 쇼핑몰 157, 158호",,40:18.0,40:18.0,,,N
12866,,한살림 강일매장,3240000,강동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5569721,127.1728829,02-427-8833,,,"서울특별시 강동구 강일동 503 리엔프라자 102, 103호",,40:18.0,40:18.0,,,N
12901,,한살림 암사매장,3240000,강동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5549622,127.1375479,02-442-7500,,,서울특별시 강동구 고덕로 109 1층,,40:18.0,40:18.0,,,N
12842,,서울남부두레생협 보라매점,3200000,관악구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4920314,126.9272702,02-873-4490,,,서울특별시 관악구 당곡길 74 (봉천동),,40:18.0,40:18.0,,,N
12886,,한살림 봉천매장,3200000,관악구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4884935,126.946657,02-877-5999,,,서울특별시 관악구 양녕로 74 1층,,40:18.0,40:18.0,,,N
12841,,서울남부두레생협 미성점,3200000,관악구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4749102,126.9182331,02-855-0495,,,서울특별시 관악구 난우길 21 (신림동),,40:18.0,40:18.0,,,N
12897,,한살림 신천매장,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5211798,127.1093495,02-423-0029,,,서울특별시 송파구 올림픽로 435 파크리오 B상가 107호,,40:18.0,40:18.0,,,N
12898,,한살림 잠실새내매장,3230000,송파구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.51074,127.0862064,02-413-2900,,,서울특별시 송파구 석촌호수로 61 트리지움 상가 지하 1층,,40:18.0,40:18.0,,,N
12877,,한살림 마포매장,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5426867,126.9401126,02-713-0600,,,서울특별시 마포구 토정로 269 1층,,40:18.0,40:18.0,,,N
12853,,서울북부두레생협 종암점,3070000,성북구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6034198,127.0306565,02-924-0450,,,서울특별시 성북구 종암로21길 124 (종암동),,40:18.0,40:18.0,,,N
12860,,에코생협 종로점,3000000,종로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5781015,126.9690686,02-735-7161,,,서울특별시 종로구 필운대로 23 환경운동연합,,40:18.0,40:18.0,,,N
12893,,한살림 성산매장,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5697072,126.905385,02-374-7875,,,"서울특별시 마포구 월드컵북로 216, 203동 101호(성산동, 성산2차 e편한세상)",,40:18.0,40:18.0,,,N
12869,,한살림 광나루매장,3040000,광진구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5454361,127.1022259,02-455-0500,,,서울특별시 광진구 천호대로 798-1,,40:18.0,40:18.0,,,N
12870,,한살림 구의매장,3040000,광진구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.54197,127.0955231,02-456-0738,,,서울특별시 광진구 광나루로 603,,40:18.0,40:18.0,,,N
12911,,한살림 자양매장,3040000,광진구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.535377,127.0691938,02-453-5700,,,서울특별시 광진구 능동로 50 1층,,40:18.0,40:18.0,,,N
12916,,한살림 평창매장,3000000,종로구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6068006,126.9692163,02-394-5151,,,서울특별시 종로구 평창문화로 75,,40:18.0,40:18.0,,,N
12848,,울림두레생협 망원점,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5571265,126.9031923,02-333-0518,,,서울특별시 마포구 망원로 57 (망원동),,40:18.0,40:18.0,,,N
12878,,한살림 명일매장,3240000,강동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5525335,127.1555708,02-428-0618,,,서울특별시 강동구？동남로73길？9(명일동),,40:18.0,40:18.0,,,N
12876,,한살림 둔촌매장,3240000,강동구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5224871,127.1336908,02-471-7500,,,서울특별시 강동구 양재대로 1299,,40:18.0,40:18.0,,,N
12895,,한살림 신내매장,3060000,중랑구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6157124,127.087472,02-3422-5300,,,서울특별시 중랑구 신내로15길 196,,40:18.0,40:18.0,,,N
12892,,한살림 서초매장,3210000,서초구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4885661,127.0178382,02-3486-9640,,,서울특별시 서초구 사임당로14길 15 1층,,40:18.0,40:18.0,,,N
12891,,한살림 새반포매장,3210000,서초구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5007046,127.0104411,02-594-5500,,,서울특별시 서초구 서초중앙로31길 14-13 1층,,40:18.0,40:18.0,,,N
12883,,한살림 방배매장,3210000,서초구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4878909,126.9954013,02-3471-0055,,,"서울특별시 서초구 서초대로 118 1층(방배동, 양지빌딩2)",,40:18.0,40:18.0,,,N
12882,,한살림 반포매장,3210000,서초구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5074515,127.008056,02-592-6100,,,서울특별시 서초구 신반포로 219,,40:18.0,40:18.0,,,N
12849,,울림두레생협 성산점,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5588218,126.9111355,02-3141-0518,,,"서울특별시 마포구 성미산로 27 (성산동, 성산동상가주택)",,40:18.0,40:18.0,,,N
12850,,울림두레생협 용강점,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5424457,126.9443934,02-715-0518,,,서울특별시 마포구 큰우물로 51 (염리동),,40:18.0,40:18.0,,,N
12900,,한살림 아현매장,3130000,마포구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5555203,126.9545874,02-362-2255,,,서울특별시 마포구 마포대로 195(아현동 774번지) 마포래미안푸르지오 101동 상가 1층,,40:18.0,40:18.0,,,N
12918,,한살림 홍제매장,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5817436,126.9518998,02-379-0335,,,서울특별시 서대문구 통일로 348 청구상가 107호,,40:18.0,40:18.0,,,N
12913,,한살림 전농매장,3050000,동대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5794838,127.0681355,02-2244-8444,,,서울특별시 동대문구 한천로 207 1층,,40:18.0,40:18.0,,,N
12861,,울림두레생협 신내점,3060000,중랑구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6163564,127.0926972,02-3423-0518,,,서울특별시 중랑구 신내로 211 (신내동),,40:18.0,40:18.0,,,N
12890,,한살림 연희매장,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5677694,126.9308826,02-305-5900,,,서울특별시 서대문구？연희맛로？34(연희동),,40:18.0,40:18.0,,,N
12851,,울림두레생협 북가좌점,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.574329,126.9102079,02-305-0518,,,"서울특별시 서대문구 수색로 100(북가좌동, DMC 래미안 e편한세상)",,40:18.0,40:18.0,,,N
12859,,은평두레생협 홍은점,3120000,서대문구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5978781,126.9454905,02-357-6233,,,서울특별시 서대문구 홍은중앙로3길 9 북한산두산위브상가 1층,,40:18.0,40:18.0,,,N
12914,,한살림 중계매장,3100000,노원구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.657454,127.0743246,02-932-4633,,,서울특별시 노원구 한글비석로15길 15 1층,,40:18.0,40:18.0,,,N
12917,,한살림 하계매장,3100000,노원구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.6389345,127.0647648,02-971-5200,,,서울특별시 노원구 섬밭로 258 건영옴니백화점 지하 1층,,40:18.0,40:18.0,,,N
12846,,서울남부두레생협 사당점,3190000,동작구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4891265,126.9704171,02-553-4578,,,서울특별시 동작구 사당로23바길 9 (사당동),,40:18.0,40:18.0,,,N
12847,,서울남부두레생협 상도점,3190000,동작구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5060032,126.9439001,02-826-3385,,,서울특별시 동작구 상도로31길 19 (상도동),,40:18.0,40:18.0,,,N
12889,,한살림 상도매장,3190000,동작구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4974928,126.9535083,02-824-9200,,,서울특별시 동작구 상도로37길 79 1층,,40:18.0,40:18.0,,,N
12887,,한살림 사당매장,3190000,동작구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4884635,126.9781155,02-593-1117,,,서울특별시 동작구 동작대로29길 69 두성상가 129호,,40:18.0,40:18.0,,,N
12867,,한살림 개포매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.480915,127.0530116,02-578-9800,,,서울특별시 강남구 개포로 265 1층,,40:18.0,40:18.0,,,N
12909,,한살림 일원매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4819464,127.082091,02-445-7300,,,서울특별시 강남구 광평로10길 15 상록수아파트 상가 1층,,40:18.0,40:18.0,,,N
12902,,한살림 압구정매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.5307883,127.0352178,02-515-8427,,,서울특별시 강남구 압구정로 309,,40:18.0,40:18.0,,,N
12874,,한살림 대치매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4962664,127.0605983,02-569-8378,,,"서울특별시 강남구 삼성로 51길 11 카이로스 빌딩 104, 105호",,40:18.0,40:18.0,,,N
12862,,에코생협 도곡점,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.4868698,127.0394691,02-3462-7117,,,서울특별시 강남구 남부순환로365길 22 (도곡동),,40:18.0,40:18.0,,,N
12915,,한살림 청담매장,3220000,강남구,,,,,,15,친환경유기농식품판매점,2021-12-23,Y,Y,,37.51836,127.0526743,02-547-9100,,,서울특별시 강남구 학동로88길 12 1층,,40:18.0,40:18.0,,,N
